timestamp,likes,retweets,replies
2020-02-12 20:16:33,111,6,13
2020-02-12 20:21:09,132,13,2
2020-02-12 20:22:28,70,4,6
2020-02-12 20:23:37,70,3,1
2020-02-12 20:31:28,54,3,2
2020-02-12 20:33:11,287,26,13
2020-02-12 20:49:32,144,10,2
2020-02-12 21:17:48,271,18,4
2020-02-12 21:21:29,857,81,14
2020-02-12 21:24:50,866,97,21
2020-02-12 21:26:38,119,10,7
2020-02-12 21:30:03,203,14,2
2020-02-12 21:32:36,147,8,27
2020-02-12 21:36:10,622,126,16
2020-02-12 21:47:32,453,31,3
2020-02-12 22:08:38,5453,155,54
2020-02-12 22:25:23,472,37,9
2020-02-12 22:36:51,380,20,6
2020-02-13 07:01:41,238,9,2
2020-02-13 08:02:30,685,26,11
2020-02-13 10:52:03,1233,36,16
2020-02-13 11:21:50,144,5,1
2020-02-13 12:00:27,38385,7594,568
2020-02-13 15:44:08,223,8,1
2020-02-13 15:54:24,805,67,14
2020-02-13 16:08:34,269,17,4
2020-02-13 16:20:29,191,10,7
2020-02-14 07:06:36,410,11,10
2020-02-14 08:05:33,238,9,6
2020-02-14 08:54:12,108,7,2
2020-02-14 09:03:38,147,11,4
2020-02-14 10:14:44,193,17,9
2020-02-14 12:15:12,680,62,10
2020-02-14 18:20:27,114,6,4
2020-02-15 08:37:40,153,7,5
2020-02-15 11:16:27,565,30,3
2020-02-15 11:24:40,279,13,6
2020-02-15 12:06:58,372,19,7
2020-02-15 13:15:14,124,8,3
2020-02-15 13:33:49,103,3,4
2020-02-15 15:31:35,97,6,1
2020-02-15 16:09:03,89,3,2
2020-02-15 16:52:34,99,5,1
2020-02-15 18:15:44,92,5,2
2020-02-15 18:47:00,207,10,4
2020-02-16 06:34:00,932,74,12
2020-02-16 08:33:46,234,9,3
2020-02-16 11:08:10,2098,111,26
2020-02-16 11:56:19,187,18,5
2020-02-16 12:31:47,321,24,2
2020-02-16 13:01:58,181,12,3
2020-02-16 13:43:53,114,7,0
2020-02-16 13:44:42,101,4,2
2020-02-16 13:58:12,186,18,7
2020-02-16 14:06:46,194,14,2
2020-02-16 14:18:24,203,21,20
2020-02-16 14:34:07,131,9,1
2020-02-16 14:34:40,326,32,17
2020-02-16 14:44:02,180,18,3
2020-02-16 14:50:40,158,15,3
2020-02-16 15:02:01,109,7,24
2020-02-16 15:05:08,80,6,21
2020-02-16 15:07:47,119,12,4
2020-02-16 15:20:01,143,17,0
2020-02-16 15:22:25,465,101,7
2020-02-16 15:43:18,645,39,7
2020-02-16 16:03:23,176,8,2
2020-02-16 16:14:38,262,19,2
2020-02-16 21:04:15,92,5,5
2020-02-17 09:21:12,1479,55,54
2020-02-17 11:55:12,340,18,4
2020-02-17 11:55:12,340,18,4
2020-02-17 12:20:23,226,13,6
2020-02-17 12:20:23,226,13,6
2020-02-17 13:52:00,823,74,27
2020-02-17 13:52:00,823,74,27
2020-02-17 14:23:33,639,46,20
2020-02-17 14:23:33,639,46,20
2020-02-17 16:18:21,2344,267,154
2020-02-17 16:18:21,2344,267,154
2020-02-17 17:45:47,157,16,14
2020-02-17 17:45:47,157,16,14
2020-02-17 19:02:27,185,6,3
2020-02-17 19:02:27,185,6,3
2020-02-17 19:22:38,138,6,2
2020-02-17 19:22:38,138,6,2
2020-02-17 19:33:43,156,6,3
2020-02-17 19:33:43,156,6,3
2020-02-17 19:42:44,36,2,1
2020-02-17 19:42:44,36,2,1
2020-02-17 19:49:42,86,7,2
2020-02-17 19:49:42,86,7,2
2020-02-17 20:06:59,54,2,0
2020-02-17 20:06:59,54,2,0
2020-02-17 20:24:14,34,1,1
2020-02-17 20:24:14,34,1,1
2020-02-17 20:33:27,48,1,11
2020-02-17 20:33:27,48,1,11
2020-02-17 20:53:58,61,5,7
2020-02-17 20:53:58,61,5,7
2020-02-17 20:55:27,114,7,8
2020-02-17 20:55:27,114,7,8
2020-02-18 09:08:14,254,5,4
2020-02-18 13:15:00,198,12,3
2020-02-18 20:49:52,197,12,9
2020-02-19 08:50:16,200,11,3
2020-02-19 10:35:54,154,11,3
2020-02-19 10:58:24,479,29,13
2020-02-19 11:17:11,264,17,6
2020-02-19 11:20:04,466,36,18
2020-02-19 11:24:02,166,13,2
2020-02-19 12:40:55,456,12,5
2020-02-19 13:07:29,174,12,6
2020-02-19 13:38:39,149,7,1
2020-02-19 17:34:16,354,24,3
2020-02-19 18:01:22,282,32,8
2020-02-19 19:20:19,90,4,3
2020-02-19 21:13:13,452,24,8
2020-02-19 21:14:49,271,14,2
2020-02-19 21:36:19,150,7,1
2020-02-20 06:34:00,849,92,13
2020-02-20 07:01:01,1194,99,8
2020-02-20 09:05:49,281,15,6
2020-02-20 10:01:15,143,12,4
2020-02-20 12:01:37,455,21,3
2020-02-20 12:09:21,309,14,6
2020-02-20 12:27:02,544,23,16
2020-02-20 15:39:27,786,41,6
2020-02-20 16:33:45,191,11,12
2020-02-20 16:47:46,451,31,4
2020-02-20 16:55:51,154,18,5
2020-02-20 17:21:44,305,8,1
2020-02-20 17:23:53,274,13,12
2020-02-20 17:30:26,156,7,4
2020-02-20 17:53:41,253,24,3
2020-02-20 18:20:55,143,12,11
2020-02-20 18:25:52,90,2,5
2020-02-20 18:31:21,66,3,8
2020-02-20 18:31:55,555,119,73
2020-02-20 18:39:36,117,6,6
2020-02-20 18:43:57,256,34,64
2020-02-20 19:00:43,196,20,4
2020-02-20 19:09:15,57,4,13
2020-02-20 19:11:01,110,4,26
2020-02-20 19:22:53,134,13,11
2020-02-20 19:36:31,331,17,23
2020-02-20 19:48:57,502,67,89
2020-02-20 19:50:31,1291,176,273
2020-02-20 20:32:39,1241,96,25
2020-02-21 08:45:48,160,12,4
2020-02-21 09:48:32,108,2,2
2020-02-21 17:45:00,177,16,4
2020-02-21 18:50:04,78,4,1
2020-02-21 19:02:18,57,3,2
2020-02-21 19:20:33,404,26,4
2020-02-21 19:52:05,99,3,1
2020-02-21 20:04:09,80,1,1
2020-02-21 20:08:10,209,14,4
2020-02-21 20:49:41,365,36,8
2020-02-21 20:56:11,228,11,4
2020-02-21 21:17:08,163,9,1
2020-02-22 13:07:25,112,1,3
2020-02-22 15:20:38,164,7,5
2020-02-22 17:13:51,285,15,4
2020-02-22 17:16:55,192,10,3
2020-02-22 17:20:27,200,9,5
2020-02-22 18:36:55,10472,1075,510
2020-02-23 06:34:00,547,39,10
2020-02-23 08:43:42,145,6,3
2020-02-23 13:59:16,216,12,15
2020-02-23 14:29:34,148,17,4
2020-02-23 14:44:57,147,7,2
2020-02-23 14:49:49,64,6,4
2020-02-23 15:31:36,181,17,5
2020-02-23 15:43:31,147,11,3
2020-02-23 16:05:24,72,5,1
2020-02-23 16:14:51,159,8,13
2020-02-23 16:22:18,83,6,7
2020-02-23 16:32:33,160,15,25
2020-02-23 16:49:12,160,12,21
2020-02-23 17:17:07,222,24,23
2020-02-23 17:20:38,133,16,80
2020-02-23 17:24:05,82,10,16
2020-02-23 17:38:19,513,63,168
2020-02-24 09:15:39,131,6,4
2020-02-24 19:12:48,498,33,14
2020-02-25 12:02:40,540,52,11
2020-02-26 10:10:47,117,6,9
2020-02-26 12:48:52,119,5,3
2020-02-26 14:06:18,835,93,124
2020-02-26 14:16:38,114,4,4
2020-02-26 15:19:16,111,6,2
2020-02-26 16:55:25,179,10,8
2020-02-26 17:07:17,941,31,5
2020-02-26 17:16:46,138,8,4
2020-02-26 19:10:48,61,0,5
2020-02-27 06:34:00,801,105,31
2020-02-27 08:59:18,308,41,6
2020-02-27 10:04:14,160,8,6
2020-02-27 13:47:20,703,52,15
2020-02-27 18:49:49,220,15,5
2020-02-27 19:02:25,81,7,8
2020-02-27 19:06:01,225,15,2
2020-02-27 19:41:21,166,9,41
2020-02-27 19:54:41,237,24,4
2020-02-27 20:00:45,156,21,12
2020-02-27 20:05:22,364,50,80
2020-02-27 20:23:22,173,8,7
2020-02-27 20:37:27,197,12,32
2020-02-27 20:47:26,318,36,62
2020-02-27 21:03:14,158,16,8
2020-02-27 21:03:50,227,16,20
2020-02-27 21:18:42,147,6,8
2020-02-27 21:30:41,194,14,10
2020-02-27 21:31:59,61,5,7
2020-02-27 21:32:51,218,23,20
2020-02-27 21:57:06,5279,594,824
2020-02-28 07:20:09,536,22,14
2020-02-28 10:34:18,1322,71,51
2020-02-28 17:45:00,125,11,3
2020-02-28 18:24:00,82,1,3
2020-02-28 19:02:08,47,2,2
2020-02-28 19:22:59,107,6,2
2020-02-28 19:28:56,95,6,2
2020-02-28 19:49:43,67,4,1
2020-02-28 20:04:40,81,4,1
2020-02-28 20:14:22,56,5,2
2020-02-28 20:46:31,44,2,7
2020-02-28 20:55:57,104,4,8
2020-02-28 21:31:44,116,4,11
2020-02-29 09:30:08,73,2,5
2020-02-29 10:20:39,62,5,4
2020-02-29 12:12:22,80,4,1
2020-02-29 16:21:31,337,19,9
2020-02-29 16:27:42,1354,97,15
2020-02-29 17:39:11,313,13,9
2020-02-29 17:42:21,83,5,4
2020-02-29 22:15:12,309,14,2
2020-03-01 06:34:00,651,58,17
2020-03-01 07:31:17,252,7,1
2020-03-01 10:19:35,182,5,8
2020-03-01 12:34:17,150,4,10
2020-03-01 16:44:03,335,22,13
2020-03-01 17:49:55,166,12,1
2020-03-01 17:54:04,343,12,90
2020-03-01 17:57:21,605,50,15
2020-03-01 18:36:16,78,4,6
2020-03-01 18:54:44,417,22,9
2020-03-01 18:55:23,77,4,17
2020-03-01 18:58:20,228,16,27
2020-03-01 19:01:14,85,11,0
2020-03-01 19:05:42,118,21,58
2020-03-01 19:25:19,62,2,17
2020-03-01 19:34:10,78,7,8
2020-03-01 19:48:16,209,23,91
2020-03-01 20:04:34,162,13,13
2020-03-01 20:22:07,106,5,33
2020-03-01 20:32:41,42,4,5
2020-03-01 20:33:47,138,21,99
2020-03-01 20:40:28,104,9,44
2020-03-01 20:52:53,869,90,258
2020-03-02 13:08:25,103,4,7
2020-03-02 17:51:11,162,7,4
2020-03-03 06:34:00,873,49,21
2020-03-03 07:03:00,173,12,4
2020-03-03 07:34:06,441,40,3
2020-03-03 10:38:17,84,2,1
2020-03-03 12:55:48,144,11,9
2020-03-03 13:49:19,217,7,7
2020-03-03 14:16:33,48,4,0
2020-03-03 14:48:06,113,6,6
2020-03-03 15:02:52,141,5,3
2020-03-03 15:06:48,50,1,0
2020-03-03 15:18:06,50,3,2
2020-03-03 15:38:30,57,3,3
2020-03-03 15:52:06,44,3,3
2020-03-03 15:53:37,38,1,2
2020-03-03 15:57:19,41,2,2
2020-03-03 15:57:53,36,2,0
2020-03-03 15:58:26,35,2,0
2020-03-03 15:59:11,42,3,0
2020-03-03 16:00:08,24,5,0
2020-03-03 16:00:36,42,2,1
2020-03-03 16:01:28,28,2,1
2020-03-03 16:02:22,24,3,2
2020-03-03 16:03:15,24,3,0
2020-03-03 16:04:04,46,2,1
2020-03-03 16:05:03,16,3,0
2020-03-03 16:05:39,31,2,0
2020-03-03 16:06:20,31,3,0
2020-03-03 16:06:59,37,4,0
2020-03-03 16:07:46,121,6,6
2020-03-03 16:09:58,302,39,19
2020-03-03 17:04:41,260,22,3
2020-03-03 18:43:06,110,3,20
2020-03-03 19:08:06,201,9,5
2020-03-03 19:17:55,230,12,3
2020-03-03 21:12:08,54,3,2
2020-03-04 06:34:00,555,56,26
2020-03-04 09:04:19,139,11,12
2020-03-04 10:02:17,1574,173,43
2020-03-04 12:14:13,167,12,15
2020-03-04 15:28:43,252,19,5
2020-03-04 18:42:43,173,11,6
2020-03-04 18:45:31,48,4,4
2020-03-04 19:31:15,190,8,6
2020-03-04 19:31:15,190,8,6
2020-03-04 19:44:53,141,14,2
2020-03-04 19:44:53,141,14,2
2020-03-04 19:57:36,75,2,3
2020-03-04 19:57:36,75,2,3
2020-03-04 20:10:38,76,5,2
2020-03-04 20:10:38,76,5,2
2020-03-04 20:17:48,92,6,17
2020-03-04 20:17:48,92,6,17
2020-03-04 20:20:50,162,17,78
2020-03-04 20:20:50,162,17,78
2020-03-04 20:36:09,213,19,81
2020-03-04 20:36:09,213,19,81
2020-03-04 20:52:29,55,7,9
2020-03-04 20:52:29,55,7,9
2020-03-04 20:56:03,55,2,0
2020-03-04 20:56:03,55,2,0
2020-03-04 21:08:13,166,8,15
2020-03-04 21:08:13,166,8,15
2020-03-04 21:11:06,132,8,57
2020-03-04 21:11:06,132,8,57
2020-03-04 21:16:43,154,4,34
2020-03-04 21:16:43,154,4,34
2020-03-04 21:40:42,862,112,303
2020-03-04 21:40:42,862,112,303
2020-03-06 11:00:00,185,10,33
2020-03-06 14:57:44,81,6,11
2020-03-06 17:06:34,248,11,8
2020-03-06 17:25:25,127,3,8
2020-03-06 17:46:17,76,9,8
2020-03-06 18:29:02,107,8,2
2020-03-06 19:00:52,57,2,5
2020-03-06 19:35:37,37,2,4
2020-03-06 19:38:40,44,1,7
2020-03-06 19:45:29,51,3,7
2020-03-06 20:01:51,62,8,1
2020-03-06 20:08:13,59,3,9
2020-03-06 20:44:19,42,3,6
2020-03-06 20:48:28,95,10,22
2020-03-07 06:34:00,561,52,37
2020-03-07 09:15:03,310,9,18
2020-03-07 11:13:11,88,0,2
2020-03-07 13:30:10,77,2,3
2020-03-07 14:40:23,81,3,2
2020-03-07 15:10:45,48,1,3
2020-03-07 15:24:38,58,2,3
2020-03-07 16:30:16,48,2,2
2020-03-07 16:38:14,64,2,1
2020-03-07 18:09:11,145,5,6
2020-03-07 18:44:50,140,11,3
2020-03-07 18:53:27,205,12,8
2020-03-07 19:32:55,152,13,0
2020-03-07 19:46:21,193,8,6
2020-03-07 20:01:50,52,3,6
2020-03-07 20:24:48,56,2,5
2020-03-07 20:32:14,145,14,38
2020-03-07 20:49:18,152,9,9
2020-03-07 21:11:30,65,11,19
2020-03-07 21:12:31,103,13,6
2020-03-07 21:15:09,218,11,5
2020-03-07 21:19:45,721,47,14
2020-03-07 21:25:24,363,19,18
2020-03-07 21:29:02,119,8,6
2020-03-07 21:36:51,90,7,3
2020-03-07 21:39:06,1895,198,79
2020-03-07 22:07:10,296,16,2
2020-03-07 22:51:37,401,19,1
2020-03-08 06:34:04,541,31,5
2020-03-08 07:30:13,585,36,4
2020-03-08 09:18:04,700,44,14
2020-03-08 11:20:11,267,5,74
2020-03-08 16:30:58,825,21,7
2020-03-09 06:02:00,1214,62,13
2020-03-09 06:04:00,323,14,4
2020-03-09 06:16:00,103,3,0
2020-03-09 13:02:41,103,4,11
2020-03-10 09:52:32,616,96,44
2020-03-10 13:25:18,131,7,1
2020-03-10 15:12:35,139,9,1
2020-03-11 13:43:06,224,11,0
2020-03-11 14:26:38,172,9,4
2020-03-11 14:29:17,211,11,7
2020-03-11 15:10:28,193,7,6
2020-03-11 15:35:09,132,14,4
2020-03-11 18:00:35,396,26,13
2020-03-11 19:09:46,122,6,5
2020-03-11 21:21:52,221,12,6
2020-03-12 15:55:26,3172,571,53
2020-03-13 07:01:23,1041,67,14
2020-03-13 11:13:51,114,3,1
2020-03-13 14:27:25,638,81,27
2020-03-13 14:52:08,402,40,21
2020-03-13 18:33:00,147,5,2
2020-03-14 07:01:00,135,5,6
2020-03-15 11:29:29,516,15,52
2020-03-15 11:34:09,102,5,4
2020-03-15 11:44:30,169,3,5
2020-03-15 12:01:13,114,2,19
2020-03-15 12:15:03,979,75,65
2020-03-15 12:17:34,26,1,1
2020-03-15 12:55:06,143,0,5
2020-03-15 13:27:10,292,15,9
2020-03-15 13:39:55,99,2,13
2020-03-15 13:40:10,319,11,8
2020-03-15 13:46:15,249,7,9
2020-03-15 13:59:59,112,3,4
2020-03-15 14:02:39,658,45,18
2020-03-15 14:12:28,375,16,30
2020-03-15 14:27:39,52,2,4
2020-03-15 14:28:33,183,15,10
2020-03-15 14:29:46,196,7,9
2020-03-15 15:02:23,193,12,5
2020-03-15 15:05:06,110,3,3
2020-03-15 15:10:48,150,6,4
2020-03-15 15:14:44,526,37,19
2020-03-15 15:23:32,257,14,3
2020-03-15 15:27:24,345,40,6
2020-03-15 15:30:25,90,3,2
2020-03-15 15:56:22,432,18,45
2020-03-15 16:11:05,138,14,4
2020-03-15 20:46:52,278,24,9
2020-03-17 11:09:16,170,10,6
2020-03-17 11:47:51,56,3,0
2020-03-17 14:29:14,269,15,85
2020-03-17 19:00:05,1567,195,24
2020-03-18 06:34:00,2442,382,49
2020-03-18 08:44:59,121,7,5
2020-03-18 11:43:56,368,19,2
2020-03-18 11:45:58,237,21,6
2020-03-18 12:15:33,2395,115,15
2020-03-18 12:54:36,332,18,5
2020-03-18 18:02:24,7206,489,40
2020-03-18 18:34:55,220,31,5
2020-03-19 06:34:04,3767,357,48
2020-03-19 06:34:04,3767,357,48
2020-03-19 06:48:11,157,9,5
2020-03-19 06:48:11,157,9,5
2020-03-19 07:01:00,209,11,6
2020-03-19 07:01:00,209,11,6
2020-03-19 12:13:10,78,4,2
2020-03-19 12:13:10,78,4,2
2020-03-19 13:42:42,100,6,19
2020-03-19 13:42:42,100,6,19
2020-03-19 13:57:28,8142,467,34
2020-03-19 13:57:28,8142,467,34
2020-03-19 19:24:06,762,37,48
2020-03-19 19:24:06,762,37,48
2020-03-20 12:05:31,137,5,2
2020-03-20 12:05:31,137,5,2
2020-03-20 14:52:18,267,20,78
2020-03-20 14:52:18,267,20,78
2020-03-20 15:50:45,123,9,5
2020-03-20 15:50:45,123,9,5
2020-03-20 17:41:10,124,7,2
2020-03-20 17:41:10,124,7,2
2020-03-21 07:24:05,2234,402,37
2020-03-21 10:57:35,101,5,2
2020-03-21 12:20:05,969,101,19
2020-03-22 12:39:18,269,10,3
2020-03-24 06:14:00,1914,294,23
2020-03-24 07:04:11,624,42,11
2020-03-24 08:32:44,134,8,4
2020-03-24 09:49:21,3,0,0
2020-03-25 07:00:00,297,12,5
2020-03-25 13:44:59,143,13,9
2020-03-26 06:53:14,364,19,8
2020-03-26 07:01:00,360,26,13
2020-03-26 09:34:11,228,23,2
2020-03-26 14:18:13,82,6,12
2020-03-27 07:01:46,399,16,13
2020-03-27 10:27:21,171,10,8
2020-03-27 11:03:17,155,9,75
2020-03-28 08:58:26,399,31,7
2020-03-28 09:04:20,110,6,2
2020-03-29 05:47:13,506,27,8
2020-03-29 09:28:53,3557,349,70
2020-03-29 09:43:28,482,47,8
2020-03-29 11:31:26,145,6,4
2020-03-29 13:39:01,499,28,4
2020-03-29 14:19:25,202,28,8
2020-03-30 09:42:09,173,6,4
2020-03-30 10:14:06,94,3,2
2020-03-30 18:05:43,76,3,4
2020-03-31 06:31:03,403,21,13
2020-03-31 07:18:42,57,3,0
2020-03-31 07:34:29,126,7,4
2020-03-31 10:58:23,477,44,21
2020-03-31 12:39:44,89,5,12
2020-03-31 15:21:20,131,8,4
2020-03-31 20:14:19,196,14,8
2020-04-01 05:36:00,295,30,4
2020-04-01 06:44:08,1226,114,7
2020-04-01 06:57:13,180,16,2
2020-04-01 07:32:00,83,7,5
2020-04-01 11:29:50,115,9,7
2020-04-01 17:20:45,369,52,15
2020-04-01 17:34:03,181,15,26
2020-04-01 17:46:12,390,31,31
2020-04-01 18:51:00,466,31,9
2020-04-01 18:57:39,267,33,21
2020-04-01 19:00:06,209,8,21
2020-04-01 19:07:37,54,6,0
2020-04-01 19:13:46,196,11,30
2020-04-01 19:18:35,265,26,5
2020-04-01 19:32:18,236,18,1
2020-04-01 19:35:10,193,14,1
2020-04-01 19:46:55,256,19,11
2020-04-01 19:56:41,208,17,11
2020-04-01 20:03:14,224,14,3
2020-04-01 20:24:54,19103,2847,1409
2020-04-01 20:27:26,70,3,4
2020-04-01 20:31:10,434,20,51
2020-04-01 20:43:56,224,12,11
2020-04-01 20:51:40,597,65,58
2020-04-01 20:56:10,595,30,18
2020-04-01 20:58:42,1243,70,268
2020-04-01 21:29:08,707,43,64
2020-04-01 23:00:01,5168,712,1041
2020-04-02 05:34:04,2945,374,29
2020-04-02 07:31:12,1024,77,31
2020-04-02 13:31:59,2577,311,23
2020-04-03 08:24:23,628,55,23
2020-04-03 08:24:23,628,55,23
2020-04-03 08:27:48,767,92,13
2020-04-03 08:27:48,767,92,13
2020-04-03 13:13:52,71,2,3
2020-04-03 13:13:52,71,2,3
2020-04-04 09:29:46,305,15,4
2020-04-04 09:29:46,305,15,4
2020-04-04 10:06:37,90,5,1
2020-04-04 10:06:37,90,5,1
2020-04-04 10:07:34,217,13,5
2020-04-04 10:07:34,217,13,5
2020-04-04 10:11:05,94,4,1
2020-04-04 10:11:05,94,4,1
2020-04-04 11:24:41,858,61,4
2020-04-04 11:24:41,858,61,4
2020-04-05 05:34:00,297,20,4
2020-04-05 05:34:00,297,20,4
2020-04-05 08:19:42,101,3,1
2020-04-05 08:19:42,101,3,1
2020-04-05 08:42:42,487,61,1
2020-04-05 08:42:42,487,61,1
2020-04-05 10:26:08,373,23,6
2020-04-05 10:26:08,373,23,6
2020-04-05 14:06:59,114,5,7
2020-04-05 14:06:59,114,5,7
2020-04-06 06:03:02,92,8,1
2020-04-06 08:00:00,143,8,8
2020-04-07 06:14:52,238,17,2
2020-04-07 07:33:24,65,6,1
2020-04-07 14:39:08,873,133,29
2020-04-07 16:05:46,3,0,0
2020-04-08 07:48:15,295,24,16
2020-04-08 09:57:49,108,8,4
2020-04-08 12:41:20,165,13,5
2020-04-09 05:41:10,207,13,4
2020-04-09 10:22:54,214,14,7
2020-04-09 13:58:39,76,3,16
2020-04-09 18:06:34,179,7,0
2020-04-09 18:31:49,293,8,2
2020-04-09 19:35:50,685,34,128
2020-04-10 10:20:49,196,8,3
2020-04-10 10:45:35,92,3,3
2020-04-10 12:20:20,211,11,7
2020-04-10 14:27:29,152,13,2
2020-04-10 15:18:38,3,2,0
2020-04-10 17:28:05,85,7,1
2020-04-10 21:23:11,504,58,18
2020-04-11 08:19:26,64,3,0
2020-04-11 18:40:18,2108,56,22
2020-04-11 19:52:25,6,0,0
2020-04-12 07:15:01,264,11,3
2020-04-12 07:36:26,123,11,3
2020-04-13 08:51:40,151,9,6
2020-04-13 13:00:00,423,22,26
2020-04-14 07:44:05,85,8,6
2020-04-14 16:15:25,86,5,2
2020-04-15 06:01:54,498,41,10
2020-04-15 10:07:54,275,20,6
2020-04-15 10:16:39,454,28,12
2020-04-15 11:08:36,243,23,5
2020-04-15 14:31:07,16,1,1
2020-04-15 14:44:59,155,12,11
2020-04-15 19:07:39,345,21,4
2020-04-16 05:34:00,286,21,12
2020-04-16 11:42:55,301,23,11
2020-04-16 15:09:53,108,5,10
2020-04-16 17:17:46,176,21,6
2020-04-16 18:23:23,133,8,0
2020-04-16 19:01:32,175,15,5
2020-04-16 19:28:36,66,2,3
2020-04-16 19:39:45,424,43,3
2020-04-16 19:51:42,102,6,1
2020-04-16 19:56:02,167,13,2
2020-04-16 20:45:12,215,14,4
2020-04-16 21:06:40,341,29,4
2020-04-16 21:07:59,362,26,3
2020-04-17 07:26:27,122,7,4
2020-04-17 16:28:00,505,21,9
2020-04-17 17:26:43,97,4,1
2020-04-17 19:10:05,108,9,2
2020-04-17 19:36:39,70,0,4
2020-04-18 05:34:00,873,84,9
2020-04-18 07:13:59,77,7,0
2020-04-19 07:57:30,215,9,4
2020-04-19 08:30:04,370,24,1
2020-04-19 08:56:29,782,57,4
2020-04-19 08:56:29,782,57,4
2020-04-19 10:25:20,162,12,9
2020-04-19 10:25:20,162,12,9
2020-04-19 11:14:00,90,7,0
2020-04-19 11:14:00,90,7,0
2020-04-19 13:00:26,3535,264,25
2020-04-19 13:00:26,3535,264,25
2020-04-20 10:03:32,101,10,1
2020-04-20 10:03:32,101,10,1
2020-04-20 15:36:15,196,17,3
2020-04-20 15:36:15,196,17,3
2020-04-21 15:59:56,119,5,3
2020-04-21 15:59:56,119,5,3
2020-04-21 16:04:29,131,13,0
2020-04-21 16:04:29,131,13,0
2020-04-21 19:02:27,398,82,24
2020-04-21 19:02:27,398,82,24
2020-04-21 21:16:01,61,5,4
2020-04-21 21:16:01,61,5,4
2020-04-22 06:02:34,671,52,7
2020-04-22 06:31:17,324,19,9
2020-04-22 12:24:52,156,21,1
2020-04-22 15:02:38,69,7,4
2020-04-22 15:25:00,89,2,1
2020-04-22 20:42:14,804,55,18
2020-04-23 08:31:54,135,18,2
2020-04-23 20:46:40,92,3,10
2020-04-24 05:51:31,943,88,16
2020-04-24 06:27:54,131,4,2
2020-04-24 14:42:00,264,13,1
2020-04-24 14:59:21,319,16,4
2020-04-24 15:29:27,82,4,3
2020-04-24 18:06:58,2994,568,102
2020-04-24 19:23:19,192,14,2
2020-04-24 19:32:17,123,11,3
2020-04-25 05:34:00,1609,293,15
2020-04-25 07:09:35,365,37,3
2020-04-25 10:09:30,259,25,5
2020-04-25 19:22:32,535,38,5
2020-04-25 21:07:32,112,4,4
2020-04-26 15:33:32,89,9,0
2020-04-26 19:00:18,73,2,2
2020-04-27 05:30:03,782,76,4
2020-04-27 07:32:33,187,2,1
2020-04-27 10:52:27,159,9,3
2020-04-27 14:52:00,53,3,0
2020-04-27 17:19:35,296,55,9
2020-04-27 20:24:49,85,1,8
2020-04-28 11:57:58,117,7,1
2020-04-28 17:25:25,102,3,4
2020-04-28 18:24:43,108,5,18
2020-04-28 19:11:13,252,19,5
2020-04-29 07:34:01,556,44,9
2020-04-29 08:33:18,83,4,23
2020-04-29 10:36:30,63,3,4
2020-04-29 11:56:01,84,6,0
2020-04-29 12:11:34,201,12,19
2020-04-29 13:35:05,370,21,11
2020-04-29 14:26:31,120,5,1
2020-04-29 14:40:25,284,37,3
2020-04-29 15:19:18,107,8,2
2020-04-29 19:19:13,510,30,7
2020-04-29 20:12:28,450,33,3
2020-04-30 10:19:31,79,5,1
2020-04-30 11:24:58,86,6,1
2020-04-30 18:07:11,220,12,3
2020-05-01 06:00:28,250,26,5
2020-05-01 11:29:20,135,4,5
2020-05-01 13:34:19,74,7,0
2020-05-01 15:30:00,54,2,1
2020-05-02 12:41:01,237,27,3
2020-05-02 13:03:39,347,29,4
2020-05-02 13:29:25,293,21,3
2020-05-02 14:02:24,4641,386,78
2020-05-02 19:12:57,183,17,21
2020-05-03 06:02:10,265,18,0
2020-05-03 16:45:23,60,1,27
2020-05-03 20:35:09,667,39,6
2020-05-04 08:09:28,129,7,1
2020-05-04 11:31:35,48,3,1
2020-05-04 14:38:29,432,41,4
2020-05-04 16:53:38,105,7,2
2020-05-04 17:45:00,615,67,3
2020-05-05 07:34:35,86,6,2
2020-05-05 07:52:46,130,7,3
2020-05-05 08:44:45,121,17,3
2020-05-05 13:00:00,106,5,3
2020-05-06 05:34:00,106,5,1
2020-05-06 10:44:56,159,17,1
2020-05-06 12:23:27,118,4,4
2020-05-06 16:45:14,123,8,5
2020-05-06 18:13:15,73,1,5
2020-05-06 18:54:36,103,5,1
2020-05-06 18:59:55,67,3,0
2020-05-06 18:59:55,67,3,0
2020-05-06 19:09:18,52,2,3
2020-05-06 19:09:18,52,2,3
2020-05-06 19:47:22,62,2,2
2020-05-06 19:47:22,62,2,2
2020-05-06 20:32:20,33,1,0
2020-05-06 20:32:20,33,1,0
2020-05-06 21:44:33,371,23,4
2020-05-06 21:44:33,371,23,4
2020-05-07 12:11:23,5284,258,33
2020-05-07 12:11:23,5284,258,33
2020-05-07 14:31:42,296,15,1
2020-05-07 14:31:42,296,15,1
2020-05-07 18:46:20,117,8,14
2020-05-07 18:46:20,117,8,14
2020-05-08 07:03:42,5496,620,120
2020-05-08 09:24:25,121,11,4
2020-05-08 14:41:06,389,29,9
2020-05-09 08:18:08,147,9,1
2020-05-09 08:25:00,270,17,4
2020-05-09 10:56:01,512,29,6
2020-05-09 11:00:27,109,6,18
2020-05-09 21:14:47,444,21,1
2020-05-10 06:01:06,1752,134,11
2020-05-10 06:29:00,278,39,7
